,item,date,sales
8402,33,2013-19,4704
8403,33,2013-20,4561
8404,33,2013-21,4544
8405,33,2013-22,4640
8406,33,2013-23,4918
8407,33,2013-24,4916
8408,33,2013-25,4989
8409,33,2013-26,4842
8410,33,2013-27,5226
8411,33,2013-28,5305
8412,33,2013-29,5215
8413,33,2013-30,5302
8414,33,2013-31,4792
8415,33,2013-32,4631
8416,33,2013-33,4634
8417,33,2013-34,4635
8418,33,2013-35,4582
8419,33,2013-36,4186
8420,33,2013-37,4325
8421,33,2013-38,4339
8422,33,2013-39,4307
8423,33,2013-40,3900
8424,33,2013-41,3895
8425,33,2013-42,3885
8426,33,2013-43,3944
8427,33,2013-44,4204
8428,33,2013-45,4240
8429,33,2013-46,4182
8430,33,2013-47,4407
8431,33,2013-48,4102
8432,33,2013-49,3090
8433,33,2013-50,3149
8434,33,2013-51,3092
8435,33,2013-52,3133
8436,33,2014-01,3748
8437,33,2014-02,3158
8438,33,2014-03,3065
8439,33,2014-04,3183
8440,33,2014-05,3318
8441,33,2014-06,3552
8442,33,2014-07,3561
8443,33,2014-08,3578
8444,33,2014-09,3779
8445,33,2014-10,4294
8446,33,2014-11,4137
8447,33,2014-12,4287
8448,33,2014-13,4240
8449,33,2014-14,4916
8450,33,2014-15,4969
8451,33,2014-16,5055
8452,33,2014-17,4938
8453,33,2014-18,5190
8454,33,2014-19,5256
8455,33,2014-20,5383
8456,33,2014-21,5378
8457,33,2014-22,5296
8458,33,2014-23,5618
8459,33,2014-24,5575
8460,33,2014-25,5720
8461,33,2014-26,5713
8462,33,2014-27,5853
8463,33,2014-28,5863
8464,33,2014-29,5917
8465,33,2014-30,5943
8466,33,2014-31,5628
8467,33,2014-32,5342
8468,33,2014-33,5146
8469,33,2014-34,5222
8470,33,2014-35,5255
8471,33,2014-36,4894
8472,33,2014-37,4960
8473,33,2014-38,4957
8474,33,2014-39,4820
8475,33,2014-40,4621
8476,33,2014-41,4577
8477,33,2014-42,4587
8478,33,2014-43,4624
8479,33,2014-44,4612
8480,33,2014-45,4919
8481,33,2014-46,5022
8482,33,2014-47,4872
8483,33,2014-48,4955
8484,33,2014-49,3514
8485,33,2014-50,3447
8486,33,2014-51,3528
8487,33,2014-52,3558
8488,33,2015-01,1981
8489,33,2015-02,3231
8490,33,2015-03,3371
8491,33,2015-04,3252
8492,33,2015-05,3383
8493,33,2015-06,3709
8494,33,2015-07,3733
8495,33,2015-08,3690
8496,33,2015-09,3828
8497,33,2015-10,4366
8498,33,2015-11,4378
8499,33,2015-12,4534
8500,33,2015-13,4473
8501,33,2015-14,4993
8502,33,2015-15,5089
8503,33,2015-16,5183
8504,33,2015-17,5065
8505,33,2015-18,5384
8506,33,2015-19,5629
8507,33,2015-20,5512
8508,33,2015-21,5439
8509,33,2015-22,5426
8510,33,2015-23,5856
8511,33,2015-24,5801
8512,33,2015-25,5811
8513,33,2015-26,5851
8514,33,2015-27,6204
8515,33,2015-28,6277
8516,33,2015-29,6420
8517,33,2015-30,6371
8518,33,2015-31,6033
8519,33,2015-32,5461
8520,33,2015-33,5578
8521,33,2015-34,5446
8522,33,2015-35,5404
8523,33,2015-36,5144
8524,33,2015-37,5134
8525,33,2015-38,5145
8526,33,2015-39,5255
8527,33,2015-40,4911
8528,33,2015-41,4761
8529,33,2015-42,4783
8530,33,2015-43,4722
8531,33,2015-44,4747
8532,33,2015-45,5077
8533,33,2015-46,5164
8534,33,2015-47,5197
8535,33,2015-48,5243
8536,33,2015-49,3848
8537,33,2015-50,3622
8538,33,2015-51,3735
8539,33,2015-52,3652
8540,33,2015-53,1915
8541,33,2016-01,3644
8542,33,2016-02,3594
8543,33,2016-03,3651
8544,33,2016-04,3516
8545,33,2016-05,4021
8546,33,2016-06,3918
8547,33,2016-07,3984
8548,33,2016-08,3909
8549,33,2016-09,4766
8550,33,2016-10,4760
8551,33,2016-11,4676
8552,33,2016-12,4711
8553,33,2016-13,5169
8554,33,2016-14,5502
8555,33,2016-15,5596
8556,33,2016-16,5610
8557,33,2016-17,5577
8558,33,2016-18,5939
8559,33,2016-19,5896
8560,33,2016-20,5886
8561,33,2016-21,5981
8562,33,2016-22,6284
8563,33,2016-23,6280
8564,33,2016-24,6412
8565,33,2016-25,6279
8566,33,2016-26,6562
8567,33,2016-27,6697
8568,33,2016-28,6861
8569,33,2016-29,6742
8570,33,2016-30,6827
8571,33,2016-31,5871
8572,33,2016-32,6025
8573,33,2016-33,6057
8574,33,2016-34,5905
8575,33,2016-35,5784
8576,33,2016-36,5522
8577,33,2016-37,5459
8578,33,2016-38,5518
8579,33,2016-39,5355
8580,33,2016-40,5218
8581,33,2016-41,5059
8582,33,2016-42,5211
8583,33,2016-43,5258
8584,33,2016-44,5400
8585,33,2016-45,5656
8586,33,2016-46,5686
8587,33,2016-47,5557
8588,33,2016-48,4594
8589,33,2016-49,3963
8590,33,2016-50,3922
8591,33,2016-51,3853
8592,33,2016-52,3280
8593,33,2016-53,1682
8594,33,2017-01,3773
8595,33,2017-02,3705
8596,33,2017-03,3767
8597,33,2017-04,3682
8598,33,2017-05,4072
8599,33,2017-06,4171
8600,33,2017-07,4124
8601,33,2017-08,4137
8602,33,2017-09,4760
8603,33,2017-10,5036
8604,33,2017-11,4944
8605,33,2017-12,5027
8606,33,2017-13,5274
8607,33,2017-14,5736
8608,33,2017-15,5594
8609,33,2017-16,5755
8610,33,2017-17,5789
8611,33,2017-18,6217
8612,33,2017-19,6167
8613,33,2017-20,6334
8614,33,2017-21,6230
8615,33,2017-22,6354
8616,33,2017-23,6600
8617,33,2017-24,6566
8618,33,2017-25,6721
8619,33,2017-26,6754
8620,33,2017-27,6893
8621,33,2017-28,7205
8622,33,2017-29,7185
8623,33,2017-30,6965
8624,33,2017-31,6304
8625,33,2017-32,6237
8626,33,2017-33,6326
8627,33,2017-34,6334
8628,33,2017-35,6137
8629,33,2017-36,5840
8630,33,2017-37,5670
8631,33,2017-38,5666
8632,33,2017-39,5699
8633,33,2017-40,5267
8634,33,2017-41,5394
8635,33,2017-42,5403
8636,33,2017-43,5371
8637,33,2017-44,5794
8638,33,2017-45,5679
8639,33,2017-46,5690
8640,33,2017-47,5720
8641,33,2017-48,4964
8642,33,2017-49,4092
8643,33,2017-50,4025
8644,33,2017-51,4186
8645,33,2017-52,4665
8646,34,2013-01,1155
8647,34,2013-02,1010
8648,34,2013-03,1016
8649,34,2013-04,1007
8650,34,2013-05,1075
8651,34,2013-06,1098
8652,34,2013-07,1179
8653,34,2013-08,1133
8654,34,2013-09,1219
8655,34,2013-10,1333
8656,34,2013-11,1360
8657,34,2013-12,1361
8658,34,2013-13,1367
8659,34,2013-14,1568
8660,34,2013-15,1581
8661,34,2013-16,1631
8662,34,2013-17,1544
8663,34,2013-18,1710
8664,34,2013-19,1746
8665,34,2013-20,1635
8666,34,2013-21,1802
8667,34,2013-22,1786
8668,34,2013-23,1815
8669,34,2013-24,1773
8670,34,2013-25,1792
8671,34,2013-26,1738
8672,34,2013-27,1887
8673,34,2013-28,1873
8674,34,2013-29,1830
8675,34,2013-30,1911
8676,34,2013-31,1792
8677,34,2013-32,1617
8678,34,2013-33,1645
8679,34,2013-34,1675
8680,34,2013-35,1644
8681,34,2013-36,1582
8682,34,2013-37,1571
8683,34,2013-38,1603
8684,34,2013-39,1633
8685,34,2013-40,1435
8686,34,2013-41,1428
8687,34,2013-42,1419
8688,34,2013-43,1489
8689,34,2013-44,1550
8690,34,2013-45,1618
8691,34,2013-46,1642
8692,34,2013-47,1611
8693,34,2013-48,1503
8694,34,2013-49,1071
8695,34,2013-50,1140
8696,34,2013-51,1161
8697,34,2013-52,1074
8698,34,2014-01,1374
8699,34,2014-02,1187
8700,34,2014-03,1167
8701,34,2014-04,1220
8702,34,2014-05,1218
8703,34,2014-06,1182
8704,34,2014-07,1299
8705,34,2014-08,1351
8706,34,2014-09,1370
8707,34,2014-10,1544
8708,34,2014-11,1573
8709,34,2014-12,1534
8710,34,2014-13,1575
8711,34,2014-14,1787
8712,34,2014-15,1855
8713,34,2014-16,1861
8714,34,2014-17,1853
8715,34,2014-18,1878
8716,34,2014-19,1951
8717,34,2014-20,1984
8718,34,2014-21,1930
8719,34,2014-22,1942
8720,34,2014-23,2081
8721,34,2014-24,2058
8722,34,2014-25,2091
8723,34,2014-26,2013
8724,34,2014-27,2242
8725,34,2014-28,2247
8726,34,2014-29,2232
8727,34,2014-30,2230
8728,34,2014-31,2103
8729,34,2014-32,1930
8730,34,2014-33,1977
8731,34,2014-34,1911
8732,34,2014-35,1862
8733,34,2014-36,1815
8734,34,2014-37,1756
8735,34,2014-38,1938
8736,34,2014-39,1828
8737,34,2014-40,1775
8738,34,2014-41,1671
8739,34,2014-42,1708
8740,34,2014-43,1676
8741,34,2014-44,1713
8742,34,2014-45,1838
8743,34,2014-46,1854
8744,34,2014-47,1894
8745,34,2014-48,1809
8746,34,2014-49,1264
8747,34,2014-50,1331
8748,34,2014-51,1371
8749,34,2014-52,1263
8750,34,2015-01,751
8751,34,2015-02,1269
8752,34,2015-03,1240
8753,34,2015-04,1219
8754,34,2015-05,1236
8755,34,2015-06,1375
8756,34,2015-07,1386
8757,34,2015-08,1394
8758,34,2015-09,1410
8759,34,2015-10,1709
8760,34,2015-11,1676
8761,34,2015-12,1616
8762,34,2015-13,1597
8763,34,2015-14,1838
8764,34,2015-15,1914
8765,34,2015-16,1943
8766,34,2015-17,1849
8767,34,2015-18,1990
8768,34,2015-19,2003
8769,34,2015-20,2004
8770,34,2015-21,1939
8771,34,2015-22,1978
8772,34,2015-23,2201
8773,34,2015-24,2127
8774,34,2015-25,2207
8775,34,2015-26,2121
8776,34,2015-27,2262
8777,34,2015-28,2276
8778,34,2015-29,2328
8779,34,2015-30,2361
8780,34,2015-31,2120
8781,34,2015-32,2070
8782,34,2015-33,2079
8783,34,2015-34,2186
8784,34,2015-35,2077
8785,34,2015-36,1987
8786,34,2015-37,1955
8787,34,2015-38,1948
8788,34,2015-39,1889
8789,34,2015-40,1908
8790,34,2015-41,1710
8791,34,2015-42,1753
8792,34,2015-43,1817
8793,34,2015-44,1842
8794,34,2015-45,1918
8795,34,2015-46,1886
8796,34,2015-47,1878
8797,34,2015-48,1926
8798,34,2015-49,1457
8799,34,2015-50,1335
8800,34,2015-51,1322
8801,34,2015-52,1336
8802,34,2015-53,678
8803,34,2016-01,1339
8804,34,2016-02,1330
8805,34,2016-03,1273
8806,34,2016-04,1285
8807,34,2016-05,1473
8808,34,2016-06,1523
8809,34,2016-07,1441
8810,34,2016-08,1447
8811,34,2016-09,1708
8812,34,2016-10,1800
8813,34,2016-11,1715
8814,34,2016-12,1885
8815,34,2016-13,1932
8816,34,2016-14,2073
8817,34,2016-15,2068
8818,34,2016-16,2076
8819,34,2016-17,2111
8820,34,2016-18,2243
8821,34,2016-19,2263
8822,34,2016-20,2275
8823,34,2016-21,2221
8824,34,2016-22,2290
8825,34,2016-23,2402
8826,34,2016-24,2304
8827,34,2016-25,2306
8828,34,2016-26,2364
8829,34,2016-27,2510
8830,34,2016-28,2473
8831,34,2016-29,2486
8832,34,2016-30,2509
8833,34,2016-31,2198
8834,34,2016-32,2154
8835,34,2016-33,2217
8836,34,2016-34,2152
8837,34,2016-35,2106
8838,34,2016-36,2043
8839,34,2016-37,2054
8840,34,2016-38,2039
8841,34,2016-39,1984
8842,34,2016-40,1875
8843,34,2016-41,1964
8844,34,2016-42,1898
8845,34,2016-43,1854
8846,34,2016-44,2001
8847,34,2016-45,2119
8848,34,2016-46,2045
8849,34,2016-47,2113
8850,34,2016-48,1678
8851,34,2016-49,1461
8852,34,2016-50,1505
8853,34,2016-51,1441
8854,34,2016-52,1234
8855,34,2016-53,635
8856,34,2017-01,1396
8857,34,2017-02,1447
8858,34,2017-03,1370
8859,34,2017-04,1467
8860,34,2017-05,1511
8861,34,2017-06,1489
8862,34,2017-07,1489
8863,34,2017-08,1509
8864,34,2017-09,1750
8865,34,2017-10,1801
8866,34,2017-11,1856
8867,34,2017-12,1838
8868,34,2017-13,2014
8869,34,2017-14,2097
8870,34,2017-15,2134
8871,34,2017-16,2134
8872,34,2017-17,2118
8873,34,2017-18,2290
8874,34,2017-19,2343
8875,34,2017-20,2236
8876,34,2017-21,2243
8877,34,2017-22,2316
8878,34,2017-23,2460
8879,34,2017-24,2516
8880,34,2017-25,2367
8881,34,2017-26,2570
8882,34,2017-27,2599
8883,34,2017-28,2621
8884,34,2017-29,2536
8885,34,2017-30,2589
8886,34,2017-31,2313
8887,34,2017-32,2285
8888,34,2017-33,2321
8889,34,2017-34,2300
8890,34,2017-35,2195
8891,34,2017-36,2128
8892,34,2017-37,2075
8893,34,2017-38,2151
8894,34,2017-39,2155
8895,34,2017-40,1971
8896,34,2017-41,1930
8897,34,2017-42,2094
8898,34,2017-43,2006
8899,34,2017-44,2172
8900,34,2017-45,2088
8901,34,2017-46,2103
8902,34,2017-47,2148
8903,34,2017-48,1881
8904,34,2017-49,1564
8905,34,2017-50,1543
8906,34,2017-51,1532
8907,34,2017-52,1729
8908,35,2013-01,3013
8909,35,2013-02,2517
8910,35,2013-03,2584
8911,35,2013-04,2572
8912,35,2013-05,2877
8913,35,2013-06,2944
8914,35,2013-07,2948
8915,35,2013-08,2796
8916,35,2013-09,3181
8917,35,2013-10,3521
8918,35,2013-11,3463
8919,35,2013-12,3458
8920,35,2013-13,3482
8921,35,2013-14,3973
8922,35,2013-15,4005
8923,35,2013-16,4135
8924,35,2013-17,3985
8925,35,2013-18,4280
8926,35,2013-19,4329
8927,35,2013-20,4421
8928,35,2013-21,4407
8929,35,2013-22,4519
8930,35,2013-23,4546
8931,35,2013-24,4617
8932,35,2013-25,4742
8933,35,2013-26,4620
8934,35,2013-27,4849
8935,35,2013-28,4972
8936,35,2013-29,4875
8937,35,2013-30,4831
8938,35,2013-31,4551
8939,35,2013-32,4260
8940,35,2013-33,4417
8941,35,2013-34,4315
8942,35,2013-35,4284
8943,35,2013-36,4066
8944,35,2013-37,4141
8945,35,2013-38,4035
8946,35,2013-39,3999
8947,35,2013-40,3791
8948,35,2013-41,3674
8949,35,2013-42,3769
8950,35,2013-43,3744
8951,35,2013-44,3839
8952,35,2013-45,3996
8953,35,2013-46,4105
8954,35,2013-47,4055
8955,35,2013-48,3794
8956,35,2013-49,2841
8957,35,2013-50,2884
8958,35,2013-51,2932
8959,35,2013-52,2966
8960,35,2014-01,3499
8961,35,2014-02,2985
8962,35,2014-03,3102
8963,35,2014-04,3011
8964,35,2014-05,3091
8965,35,2014-06,3375
8966,35,2014-07,3416
8967,35,2014-08,3367
8968,35,2014-09,3540
8969,35,2014-10,4010
8970,35,2014-11,3847
8971,35,2014-12,4016
8972,35,2014-13,4051
8973,35,2014-14,4587
8974,35,2014-15,4552
8975,35,2014-16,4612
8976,35,2014-17,4716
8977,35,2014-18,4916
8978,35,2014-19,5021
8979,35,2014-20,4922
8980,35,2014-21,5117
8981,35,2014-22,5137
8982,35,2014-23,5163
8983,35,2014-24,5334
8984,35,2014-25,5394
8985,35,2014-26,5328
8986,35,2014-27,5613
8987,35,2014-28,5691
8988,35,2014-29,5719
8989,35,2014-30,5607
8990,35,2014-31,5357
8991,35,2014-32,4891
8992,35,2014-33,5011
8993,35,2014-34,5055
8994,35,2014-35,5182
8995,35,2014-36,4665
8996,35,2014-37,4692
8997,35,2014-38,4638
8998,35,2014-39,4548
8999,35,2014-40,4336
9000,35,2014-41,4389
9001,35,2014-42,4136
9002,35,2014-43,4317
9003,35,2014-44,4349
9004,35,2014-45,4712
9005,35,2014-46,4630
9006,35,2014-47,4512
9007,35,2014-48,4705
9008,35,2014-49,3326
9009,35,2014-50,3375
9010,35,2014-51,3367
9011,35,2014-52,3294
9012,35,2015-01,1911
9013,35,2015-02,3166
9014,35,2015-03,3220
9015,35,2015-04,3213
9016,35,2015-05,3187
9017,35,2015-06,3430
9018,35,2015-07,3405
9019,35,2015-08,3563
9020,35,2015-09,3568
9021,35,2015-10,4187
9022,35,2015-11,4190
9023,35,2015-12,4192
9024,35,2015-13,4112
9025,35,2015-14,4550
9026,35,2015-15,4808
9027,35,2015-16,4864
9028,35,2015-17,4884
9029,35,2015-18,5026
9030,35,2015-19,5205
9031,35,2015-20,5062
9032,35,2015-21,5298
9033,35,2015-22,5110
9034,35,2015-23,5573
9035,35,2015-24,5541
9036,35,2015-25,5579
9037,35,2015-26,5547
9038,35,2015-27,5837
9039,35,2015-28,5872
9040,35,2015-29,5973
9041,35,2015-30,5918
9042,35,2015-31,5617
9043,35,2015-32,5247
9044,35,2015-33,5126
9045,35,2015-34,5281
9046,35,2015-35,5308
9047,35,2015-36,4901
9048,35,2015-37,4783
9049,35,2015-38,4987
9050,35,2015-39,4827
9051,35,2015-40,4591
9052,35,2015-41,4545
9053,35,2015-42,4548
9054,35,2015-43,4446
9055,35,2015-44,4640
9056,35,2015-45,4785
9057,35,2015-46,5035
9058,35,2015-47,4976
9059,35,2015-48,4762
9060,35,2015-49,3579
9061,35,2015-50,3459
9062,35,2015-51,3478
9063,35,2015-52,3400
9064,35,2015-53,1809
9065,35,2016-01,3358
9066,35,2016-02,3306
9067,35,2016-03,3377
9068,35,2016-04,3421
9069,35,2016-05,3830
9070,35,2016-06,3751
9071,35,2016-07,3727
9072,35,2016-08,3718
9073,35,2016-09,4459
9074,35,2016-10,4531
9075,35,2016-11,4513
9076,35,2016-12,4513
9077,35,2016-13,4808
9078,35,2016-14,5293
9079,35,2016-15,5084
9080,35,2016-16,5326
9081,35,2016-17,5293
9082,35,2016-18,5690
9083,35,2016-19,5609
9084,35,2016-20,5560
9085,35,2016-21,5718
9086,35,2016-22,5865
9087,35,2016-23,5941
9088,35,2016-24,5985
9089,35,2016-25,6194
9090,35,2016-26,6220
9091,35,2016-27,6411
9092,35,2016-28,6513
9093,35,2016-29,6542
9094,35,2016-30,6341
9095,35,2016-31,5854
9096,35,2016-32,5670
9097,35,2016-33,5611
9098,35,2016-34,5644
9099,35,2016-35,5357
9100,35,2016-36,5282
9101,35,2016-37,5292
9102,35,2016-38,5271
9103,35,2016-39,5149
9104,35,2016-40,4886
9105,35,2016-41,4934
9106,35,2016-42,4914
9107,35,2016-43,4766
9108,35,2016-44,5266
9109,35,2016-45,5229
9110,35,2016-46,5167
9111,35,2016-47,5364
9112,35,2016-48,4328
9113,35,2016-49,3704
9114,35,2016-50,3654
9115,35,2016-51,3672
9116,35,2016-52,3169
9117,35,2016-53,1590
9118,35,2017-01,3484
9119,35,2017-02,3578
9120,35,2017-03,3580
9121,35,2017-04,3518
9122,35,2017-05,3867
9123,35,2017-06,3957
9124,35,2017-07,4082
9125,35,2017-08,3958
9126,35,2017-09,4486
9127,35,2017-10,4678
9128,35,2017-11,4709
9129,35,2017-12,4646
9130,35,2017-13,5005
9131,35,2017-14,5423
9132,35,2017-15,5546
9133,35,2017-16,5437
9134,35,2017-17,5477
9135,35,2017-18,5850
9136,35,2017-19,5846
9137,35,2017-20,5810
9138,35,2017-21,5811
9139,35,2017-22,6158
9140,35,2017-23,6236
9141,35,2017-24,6258
9142,35,2017-25,6231
9143,35,2017-26,6600
9144,35,2017-27,6549
9145,35,2017-28,6568
9146,35,2017-29,6581
9147,35,2017-30,6660
9148,35,2017-31,5814
9149,35,2017-32,6022
9150,35,2017-33,5802
9151,35,2017-34,5853
9152,35,2017-35,5626
9153,35,2017-36,5511
9154,35,2017-37,5529
9155,35,2017-38,5404
9156,35,2017-39,5427
9157,35,2017-40,5153
9158,35,2017-41,5169
9159,35,2017-42,5018
9160,35,2017-43,5017
9161,35,2017-44,5389
9162,35,2017-45,5403
9163,35,2017-46,5511
9164,35,2017-47,5373
9165,35,2017-48,4761
9166,35,2017-49,3916
9167,35,2017-50,3942
9168,35,2017-51,3854
9169,35,2017-52,4521
9170,36,2013-01,3545
9171,36,2013-02,3096
9172,36,2013-03,2944
9173,36,2013-04,2992
9174,36,2013-05,3247
9175,36,2013-06,3347
9176,36,2013-07,3363
9177,36,2013-08,3308
9178,36,2013-09,3656
9179,36,2013-10,4114
9180,36,2013-11,4051
9181,36,2013-12,4031
9182,36,2013-13,4073
9183,36,2013-14,4651
9184,36,2013-15,4722
9185,36,2013-16,4724
9186,36,2013-17,4664
9187,36,2013-18,5076
9188,36,2013-19,4965
9189,36,2013-20,5054
9190,36,2013-21,5057
9191,36,2013-22,5247
9192,36,2013-23,5342
9193,36,2013-24,5457
9194,36,2013-25,5395
9195,36,2013-26,5453
9196,36,2013-27,5760
9197,36,2013-28,5670
9198,36,2013-29,5854
9199,36,2013-30,5744
9200,36,2013-31,5370
9201,36,2013-32,5005
9202,36,2013-33,5089
9203,36,2013-34,5073
9204,36,2013-35,5043
9205,36,2013-36,4800
9206,36,2013-37,4845
9207,36,2013-38,4727
9208,36,2013-39,4703
9209,36,2013-40,4431
9210,36,2013-41,4406
9211,36,2013-42,4539
9212,36,2013-43,4437
9213,36,2013-44,4603
9214,36,2013-45,4753
9215,36,2013-46,4669
9216,36,2013-47,4801
9217,36,2013-48,4509
9218,36,2013-49,3417
9219,36,2013-50,3310
9220,36,2013-51,3275
9221,36,2013-52,3249
9222,36,2014-01,4061
9223,36,2014-02,3523
9224,36,2014-03,3447
9225,36,2014-04,3524
9226,36,2014-05,3602
9227,36,2014-06,3896
9228,36,2014-07,3860
9229,36,2014-08,3926
9230,36,2014-09,4132
9231,36,2014-10,4686
9232,36,2014-11,4697
9233,36,2014-12,4573
9234,36,2014-13,4566
9235,36,2014-14,5381
9236,36,2014-15,5541
9237,36,2014-16,5485
9238,36,2014-17,5382
9239,36,2014-18,5840
9240,36,2014-19,5957
9241,36,2014-20,5789
9242,36,2014-21,5955
9243,36,2014-22,5990
9244,36,2014-23,6199
9245,36,2014-24,6105
9246,36,2014-25,6395
9247,36,2014-26,6483
9248,36,2014-27,6613
9249,36,2014-28,6523
9250,36,2014-29,6536
9251,36,2014-30,6599
9252,36,2014-31,6295
9253,36,2014-32,5795
9254,36,2014-33,5859
9255,36,2014-34,5966
9256,36,2014-35,5774
9257,36,2014-36,5362
9258,36,2014-37,5503
9259,36,2014-38,5219
9260,36,2014-39,5559
9261,36,2014-40,5199
9262,36,2014-41,5090
9263,36,2014-42,5004
9264,36,2014-43,5073
9265,36,2014-44,5105
9266,36,2014-45,5400
9267,36,2014-46,5448
9268,36,2014-47,5450
9269,36,2014-48,5616
9270,36,2014-49,3880
9271,36,2014-50,3933
9272,36,2014-51,3942
9273,36,2014-52,3969
9274,36,2015-01,2278
9275,36,2015-02,3726
9276,36,2015-03,3682
9277,36,2015-04,3674
9278,36,2015-05,3714
9279,36,2015-06,4036
9280,36,2015-07,4073
9281,36,2015-08,4102
9282,36,2015-09,4336
9283,36,2015-10,4902
9284,36,2015-11,4930
9285,36,2015-12,4762
9286,36,2015-13,4873
9287,36,2015-14,5489
9288,36,2015-15,5519
9289,36,2015-16,5618
9290,36,2015-17,5520
9291,36,2015-18,5962
9292,36,2015-19,6071
9293,36,2015-20,6076
9294,36,2015-21,6051
9295,36,2015-22,6198
9296,36,2015-23,6576
9297,36,2015-24,6603
9298,36,2015-25,6549
9299,36,2015-26,6450
9300,36,2015-27,6998
9301,36,2015-28,6925
9302,36,2015-29,6974
9303,36,2015-30,6867
9304,36,2015-31,6708
9305,36,2015-32,6147
9306,36,2015-33,6196
9307,36,2015-34,6125
9308,36,2015-35,6011
9309,36,2015-36,5766
9310,36,2015-37,5706
9311,36,2015-38,5684
9312,36,2015-39,5662
9313,36,2015-40,5420
9314,36,2015-41,5289
9315,36,2015-42,5259
9316,36,2015-43,5274
9317,36,2015-44,5426
9318,36,2015-45,5568
9319,36,2015-46,5685
9320,36,2015-47,5726
9321,36,2015-48,5740
9322,36,2015-49,4274
9323,36,2015-50,3974
9324,36,2015-51,4160
9325,36,2015-52,4133
9326,36,2015-53,2096
9327,36,2016-01,3983
9328,36,2016-02,4054
9329,36,2016-03,4020
9330,36,2016-04,3991
9331,36,2016-05,4379
9332,36,2016-06,4425
9333,36,2016-07,4386
9334,36,2016-08,4422
9335,36,2016-09,5197
9336,36,2016-10,5228
9337,36,2016-11,5276
9338,36,2016-12,5361
9339,36,2016-13,5702
9340,36,2016-14,6200
9341,36,2016-15,6140
9342,36,2016-16,6281
9343,36,2016-17,6201
9344,36,2016-18,6629
9345,36,2016-19,6493
9346,36,2016-20,6602
9347,36,2016-21,6767
9348,36,2016-22,6891
9349,36,2016-23,7060
9350,36,2016-24,6882
9351,36,2016-25,6964
9352,36,2016-26,7210
9353,36,2016-27,7522
9354,36,2016-28,7587
9355,36,2016-29,7444
9356,36,2016-30,7441
9357,36,2016-31,6542
9358,36,2016-32,6593
9359,36,2016-33,6664
9360,36,2016-34,6505
9361,36,2016-35,6448
9362,36,2016-36,6262
9363,36,2016-37,6127
9364,36,2016-38,6323
9365,36,2016-39,6124
9366,36,2016-40,5691
9367,36,2016-41,5811
9368,36,2016-42,5829
9369,36,2016-43,5718
9370,36,2016-44,5984
9371,36,2016-45,6065
9372,36,2016-46,6165
9373,36,2016-47,6205
9374,36,2016-48,5093
9375,36,2016-49,4431
9376,36,2016-50,4318
9377,36,2016-51,4334
9378,36,2016-52,3630
9379,36,2016-53,1827
9380,36,2017-01,4051
9381,36,2017-02,4058
9382,36,2017-03,4255
9383,36,2017-04,4096
9384,36,2017-05,4414
9385,36,2017-06,4517
9386,36,2017-07,4546
9387,36,2017-08,4635
9388,36,2017-09,5226
9389,36,2017-10,5424
9390,36,2017-11,5517
9391,36,2017-12,5470
9392,36,2017-13,5773
9393,36,2017-14,6399
9394,36,2017-15,6382
9395,36,2017-16,6370
9396,36,2017-17,6208
9397,36,2017-18,6901
9398,36,2017-19,6825
9399,36,2017-20,7055
9400,36,2017-21,6885
9401,36,2017-22,7189
9402,36,2017-23,7225
9403,36,2017-24,7152
9404,36,2017-25,7337
9405,36,2017-26,7513
9406,36,2017-27,7745
9407,36,2017-28,7753
9408,36,2017-29,7772
9409,36,2017-30,7799
9410,36,2017-31,6887
9411,36,2017-32,6830
9412,36,2017-33,6858
9413,36,2017-34,6830
9414,36,2017-35,6601
9415,36,2017-36,6386
9416,36,2017-37,6479
9417,36,2017-38,6292
9418,36,2017-39,6395
9419,36,2017-40,5880
9420,36,2017-41,6086
9421,36,2017-42,5970
9422,36,2017-43,5879
9423,36,2017-44,6356
9424,36,2017-45,6354
9425,36,2017-46,6425
9426,36,2017-47,6504
9427,36,2017-48,5560
9428,36,2017-49,4582
9429,36,2017-50,4525
9430,36,2017-51,4601
9431,36,2017-52,5423
9432,37,2013-01,1342
9433,37,2013-02,1163
9434,37,2013-03,1139
9435,37,2013-04,1142
9436,37,2013-05,1249
9437,37,2013-06,1296
9438,37,2013-07,1216
9439,37,2013-08,1243
9440,37,2013-09,1475
9441,37,2013-10,1576
9442,37,2013-11,1538
9443,37,2013-12,1516
9444,37,2013-13,1488
9445,37,2013-14,1688
9446,37,2013-15,1808
9447,37,2013-16,1785
9448,37,2013-17,1882
9449,37,2013-18,1877
9450,37,2013-19,1883
9451,37,2013-20,1896
9452,37,2013-21,1984
9453,37,2013-22,1941
9454,37,2013-23,2016
9455,37,2013-24,2020
9456,37,2013-25,2069
9457,37,2013-26,2048
9458,37,2013-27,2142
9459,37,2013-28,2217
9460,37,2013-29,2173
9461,37,2013-30,2189
9462,37,2013-31,2034
9463,37,2013-32,1882
9464,37,2013-33,1883
9465,37,2013-34,1867
9466,37,2013-35,1844
9467,37,2013-36,1861
9468,37,2013-37,1775
